Gyro_X,Gyro_Y,Gyro_Z,Acc_X,Acc_Y,Acc_Z
-0.3507,-0.0695,0.9739,7.4304,2.5498,9.6426
0.6824,-0.5833,-0.9459,24.9392,-2.8060,19.8922
2.0139,-0.4458,-5.2677,15.3181,-7.2903,8.1307
1.7096,-0.1692,-5.9056,-12.8210,-10.2101,-4.2126
-0.4343,-0.6718,-4.1272,-19.6803,-7.0892,-10.4136
-3.4054,-2.9276,0.0714,-25.9520,-9.1698,-22.0949
-8.3363,-2.6345,5.1022,7.9440,-20.2370,12.3194
-0.5404,0.5087,-1.4506,22.9891,-7.1886,39.2254
-0.1207,1.0288,-1.4906,1.7538,-1.1025,20.1795
0.3227,0.4554,-0.0365,-3.9887,-0.6752,6.8666
-0.0218,0.1860,0.4040,3.9373,-1.6700,7.4352
0.0730,0.0232,-0.5004,0.5171,-2.5019,9.2632
-0.0727,0.3344,0.2260,0.0359,-2.2158,9.0860
0.2622,0.0775,0.0032,1.1923,-2.7485,13.3788
0.9236,0.1447,0.1652,-2.2242,-2.9580,13.5045
1.6273,0.3440,0.9523,-2.7892,-3.6200,14.0611
2.2119,0.3477,1.1874,0.8751,-2.2817,11.0421
2.2148,0.5281,0.9244,0.3196,-0.6393,6.7756
1.6315,1.0595,1.0872,-1.8148,-0.1844,4.9716
0.6265,0.9974,1.7722,-2.1069,0.8308,2.7306
-0.2510,0.9579,2.2684,0.5375,0.4262,4.8698
-0.1279,0.2747,1.7611,3.4955,0.4693,7.2197
-0.0083,-0.0285,1.0909,4.6388,1.8172,5.1463
-0.3517,-0.1386,0.8820,3.2717,2.3762,6.5960
-0.3677,-0.2595,0.2955,3.2908,2.4924,7.6818
-0.4056,-0.2819,0.2782,2.0877,2.6659,7.9535
-0.3917,-0.2529,0.0573,1.8375,2.2422,9.8713
-0.0645,-0.0586,-0.0874,1.3575,2.0530,10.3430
0.1815,-0.0834,-0.0983,0.5423,2.1165,8.8933
0.0911,0.0842,0.0290,0.7554,2.2637,7.8231
-0.0274,0.0013,0.0608,0.9062,2.0554,7.9763
-0.0498,0.0594,0.0898,1.1528,2.1608,7.6459
-0.1863,-0.0682,0.2872,1.4593,2.3822,8.1475
-0.7083,1.0333,1.5468,13.7032,1.6568,12.9885
1.7968,-0.3227,-2.8488,29.2859,-4.3682,29.3565
4.6538,0.2321,-7.3448,0.7075,-13.6505,2.9580
1.7661,-0.8162,-4.0241,-18.1696,-9.4344,-18.4629
-2.7451,-2.6484,-0.5814,-15.6772,-8.6562,-27.7500
-8.2718,-3.5056,2.2719,-2.7485,-17.5734,-16.9964
-5.8782,-2.3158,0.7903,20.9612,-20.4357,39.2254
2.1842,0.3176,-1.5511,5.0386,-2.8431,23.0250
0.6142,1.7906,-0.6022,-4.4257,-0.5351,22.4756
1.0621,-0.0999,0.8327,-0.0239,-0.9074,0.6752
-0.2851,0.1788,0.7043,5.1439,-1.1097,4.6747
-0.2705,-0.0597,-0.1687,2.4588,-2.0913,8.8585
-0.3480,0.2358,0.0717,2.4972,-2.0554,8.4420
-0.1282,0.0546,-0.1474,2.3331,-1.9848,9.3242
-0.0677,0.1561,-0.0640,0.5016,-1.7119,10.1011
0.2587,0.1700,-0.1588,1.4353,-1.8447,11.4910
0.6859,0.3051,-0.1079,-0.7386,-2.4086,15.2870
1.9041,0.2904,0.1007,-2.2027,-3.0993,16.4446
2.6537,0.7586,0.7517,-3.7170,-2.6564,11.0588
2.2492,1.3944,1.8500,-5.7964,-2.0435,6.3255
1.6529,1.0126,3.3183,-3.2789,-1.1384,3.2848
-0.0461,1.7893,3.7475,2.3451,-0.1197,2.4086
-0.6835,1.4181,2.3864,3.4967,-1.3958,11.2899
0.8383,-0.1689,2.5293,7.6830,-0.6069,5.2230
-0.4386,0.1873,0.8039,9.8318,2.9197,1.5048
-0.4210,-0.0003,-0.1220,3.5913,3.1639,9.2680
-0.3848,-0.1615,-0.2180,0.8942,2.8575,6.2465
-0.5407,0.0991,-0.1929,-0.2430,2.6899,9.6163
-0.2348,-0.0011,-0.0394,-0.7817,2.0985,10.1634
0.0181,-0.0978,0.1913,0.0048,2.4289,9.5469
0.0554,-0.1553,0.2081,1.6197,2.4756,8.2540
-0.0376,0.0600,0.5412,8.1547,2.2087,11.0145
0.7989,0.0743,-0.9798,23.1064,-0.3436,11.1905
0.9622,-0.8058,-5.8454,19.5499,-7.6914,8.2672
2.0848,-0.1887,-7.9867,-6.9085,-17.7386,13.9259
2.0619,-3.1403,-4.8176,-32.9275,-10.6135,-15.0284
-3.8533,-2.7081,3.1165,-24.3502,-8.0673,-24.7584
-8.4876,-2.8149,4.0785,14.3987,-19.1716,7.7991
-2.0528,-0.4802,0.7935,17.8763,-6.7528,39.2254
1.3686,-0.2316,-1.2854,4.8483,0.4513,10.3884
-0.3571,0.1119,-0.8314,-1.1600,-2.6492,13.1226
1.2081,-0.6195,0.6147,0.2574,-2.5821,6.2010
-0.0863,0.5292,0.5415,4.6340,-0.0467,5.5258
-0.1380,0.2475,-0.0120,5.0985,-0.8475,12.5013
0.5481,0.6813,-0.2465,0.6033,-1.9154,15.2020
1.6001,0.7959,0.3365,-1.6771,-2.1105,15.3935
2.4709,1.0171,0.8575,-1.7322,-2.1404,13.9438
2.5066,1.2079,1.1938,-0.7614,-1.4748,7.0713
