Gyro_X,Gyro_Y,Gyro_Z,Acc_X,Acc_Y,Acc_Z
0.3251,0.9278,0.4551,-0.3723,1.7466,8.7412
0.3110,0.1258,0.6121,1.8052,1.1899,-0.3915
-1.1311,-0.5782,0.1796,-3.2190,2.2482,-5.5952
-3.1698,-0.3022,2.6119,2.7892,4.6651,7.4998
-2.1024,0.9470,0.3842,13.2854,4.7716,18.4737
-0.0568,-0.0314,-1.9068,5.8993,1.7142,15.1529
0.0115,-0.1053,-0.9318,-2.9030,1.1911,8.7700
-0.5260,0.3238,-0.0592,-0.4597,1.9333,10.0808
-0.0512,-0.4143,0.2627,0.2071,1.6436,12.5755
0.3706,-0.0187,0.5268,2.0853,1.7382,12.9287
0.7546,0.1940,0.3277,2.2769,1.6831,9.3266
0.5934,0.3174,0.4466,1.0391,2.2003,5.5354
0.1556,0.0991,0.2902,2.4684,2.5726,7.1168
0.2625,-0.0269,0.3134,0.3519,2.3774,7.1850
0.2172,0.2137,0.7981,5.5426,2.0842,12.3780
0.9864,0.9332,-0.4519,13.5931,1.2462,12.9814
1.4826,0.5654,-2.8365,16.4613,-1.7370,1.9573
1.2955,-2.1925,-5.5328,6.6702,-8.0002,-10.6638
-2.0049,-8.0141,-5.0929,-27.1299,-15.6641,-12.7922
-8.4991,-1.0411,5.6133,-32.2032,-31.1282,13.0376
-3.4555,-1.5175,8.7312,-1.9393,-19.9341,39.2254
-0.7221,0.8785,8.0973,39.2254,-12.3421,39.2254
7.9622,-2.1266,-3.6591,39.2254,-28.4671,39.2254
8.7312,2.6004,-3.8874,22.3678,-34.7075,4.5083
6.6056,1.6217,-5.3111,1.3360,-26.6391,-25.1930
0.9934,-1.9175,-0.9705,-32.3828,-8.8562,-33.8720
-1.7211,-0.9270,2.2860,-3.0598,-0.5662,4.7896
-0.8308,-0.5702,1.1141,-0.9960,6.0106,8.4300
-0.6360,0.2462,1.1634,3.6883,6.6690,10.7835
