Gyro_X,Gyro_Y,Gyro_Z,Acc_X,Acc_Y,Acc_Z
-1.1924,0.0472,-0.1631,0.7326,2.9676,7.1371
-1.4903,-0.3864,0.0703,0.7458,2.3703,7.8590
-1.7536,-0.3448,0.3917,1.6867,1.2127,9.4020
-0.9361,-0.3635,0.1865,1.9848,0.7937,9.2428
-1.2780,-0.0472,0.5191,2.1835,0.2682,8.8490
-0.8636,-0.3056,0.1077,2.4960,-0.1389,9.0525
-0.8444,-0.8271,0.5870,2.1308,-0.6129,8.2097
-0.5822,-0.4820,0.5676,2.9568,-1.3946,9.4834
0.0461,-1.2553,0.6323,3.2609,-1.3312,9.2680
0.2236,-0.4722,0.3331,4.7573,-1.2821,8.8083
0.3962,-0.6616,0.3440,3.8870,-1.0977,8.1618
0.1018,-0.3704,0.4676,4.3802,-1.0582,8.6634
0.8881,-0.5564,0.6853,4.4604,-1.1947,8.6263
0.7775,-0.4975,0.6089,5.2828,-0.7099,7.9559
1.0754,-0.5031,0.6864,5.7293,-0.6764,8.4503
1.4855,-0.4559,0.3627,6.1256,-0.2825,8.0397
1.4573,-0.6491,0.4048,6.4404,0.3795,6.6295
0.9854,-0.4858,0.1047,7.1766,1.1337,6.4416
0.9984,-0.2928,-0.0352,7.4436,1.6376,6.0130
0.4509,-0.1359,-0.3475,7.2018,2.0231,6.3255
0.9249,0.0818,-0.3549,7.4867,2.2482,6.8438
0.9065,0.2699,-0.5044,7.4819,2.9377,5.9328
0.8903,0.4778,-0.4959,7.7177,3.4943,5.0685
0.3182,0.4386,-1.0427,6.9971,3.9109,5.0206
0.2201,0.7994,-1.0432,5.2182,4.2461,5.2361
0.3637,0.1479,-1.2188,5.0817,4.5442,4.3706
-0.3709,0.5998,-0.9689,4.2449,4.7345,4.7441
-0.4466,0.5172,-1.1431,3.7170,4.6615,5.4336
-0.6875,0.7139,-0.7797,2.2003,4.8746,5.5677
-0.7946,0.3960,-0.4349,3.0287,4.4963,6.3722
-0.8572,0.4466,-0.6257,2.2446,4.3000,6.5110
-0.9934,0.4325,-0.4157,1.8651,3.8834,7.1898
-0.9457,0.1980,-0.4378,1.5036,3.5769,7.3298
-1.0261,0.3560,-0.1684,1.5000,2.8671,7.9140
-0.8346,-0.0035,-0.2675,1.2582,2.8311,7.3454
-1.2582,-0.0829,0.0189,1.3276,2.4672,8.4252
-0.7229,-0.7895,-0.1479,2.0590,2.2577,8.6227
-0.7722,-0.1298,0.1567,1.2402,1.3228,8.1151
-1.2151,-0.6837,0.7157,0.8643,0.4465,8.6095
-0.9659,-0.6837,0.6888,3.2190,0.0754,9.0561
-1.3001,-0.8476,0.6395,1.5945,-0.5531,8.3234
-1.0088,-0.5449,1.2356,3.5350,-1.6867,10.5046
0.1212,-1.0992,0.9129,3.9337,-1.4724,9.1423
0.4570,-0.6392,0.8351,5.1918,-1.5311,8.8705
0.6241,-0.7029,0.4698,4.7872,-1.2474,8.1618
0.8724,-0.3746,0.6360,4.7860,-1.2294,8.6227
1.4210,-0.6611,0.7701,5.6216,-0.8679,7.8135
0.9974,-0.3773,0.2137,7.3897,-0.2825,7.0856
0.6843,-0.2366,-0.1522,5.9065,0.1065,7.3610
0.7469,-0.2305,0.0296,6.2285,0.3220,7.8590
1.1189,-0.3781,0.0807,6.9911,0.8284,6.6714
0.5897,-0.1471,-0.1583,7.3538,1.4437,5.9125
0.7312,-0.1183,-0.2931,7.1826,1.6233,6.5745
0.8194,0.0677,-0.3864,6.8570,2.0806,6.1615
0.8183,0.1156,-0.3848,6.6667,2.6085,5.6443
0.5646,0.1010,-0.3824,6.9384,3.1699,5.6539
0.4455,0.2038,-0.6368,6.5637,3.4860,5.8550
0.3773,0.3134,-0.5955,6.0466,3.8403,5.6802
0.3584,0.5199,-0.6867,6.1268,4.0270,5.8454
0.3563,0.5513,-0.6483,5.1487,4.4831,5.3199
0.1031,0.6297,-0.8897,4.7405,4.6795,5.1212
-0.3070,0.8500,-0.7791,3.8882,4.6579,5.2816
-0.4932,0.7999,-0.6531,3.7098,4.7752,5.7401
-0.4557,0.4786,-0.8263,2.8527,4.8303,6.1435
-0.7088,0.1929,-0.4237,2.9425,4.3694,5.9723
-0.9286,0.3693,-0.5441,2.0566,4.2569,6.7540
-1.0259,0.2659,-0.3605,2.1859,3.7948,7.0785
-1.0413,0.1657,-0.6811,1.7609,3.5733,7.0617
-1.4693,0.2710,-0.3459,0.5746,2.8419,7.3107
-1.8722,-0.3736,0.1665,0.8296,1.9261,7.4484
-2.1874,-0.4167,0.5119,1.2677,0.7889,8.8597
-1.3859,-0.5593,1.0128,2.3284,-0.2502,9.9443
-0.7687,-0.6422,0.6592,2.6540,-0.7183,10.4579
-0.0911,-0.3254,0.4226,3.4524,-0.7494,9.3889
-0.0901,0.0456,0.2872,2.8228,-0.6620,8.6838
-0.3155,-0.4378,0.4628,3.6847,-0.7733,8.2911
-0.0253,-0.0546,0.1628,3.1855,-0.8954,9.0932
