Gyro_X,Gyro_Y,Gyro_Z,Acc_X,Acc_Y,Acc_Z
-0.3094,0.4112,0.0917,7.7009,-0.0215,11.4443
0.3440,-0.0301,-0.7682,1.5251,-1.7681,9.5409
-0.0144,0.2142,0.0056,-0.1652,-1.4736,7.0617
-0.0600,0.2510,0.0365,1.8818,-1.5514,8.8442
-0.0741,0.2462,0.0626,1.3898,-1.1971,8.8035
0.0232,0.3805,0.1487,1.5682,-1.3850,14.1593
0.8918,0.3230,0.2033,2.2577,-1.5479,17.1557
2.0126,0.3885,-0.1130,3.5745,-1.7633,15.4641
2.9362,0.0232,-0.7639,2.5319,-0.7111,9.6534
2.5596,0.4948,-0.5907,1.4389,1.5826,4.0558
1.7496,0.5012,-0.5361,1.6843,3.4393,2.7366
0.9268,0.3746,-0.6014,-0.3627,3.2705,2.4349
0.4287,0.2086,-0.2598,-2.2577,2.3391,5.5055
0.5316,-0.0282,0.2763,-1.8375,2.9377,4.7274
-0.0842,0.0517,0.5252,-0.1580,3.7900,4.3562
-0.2870,0.1450,0.7410,1.1169,4.0749,6.5290
-0.1572,-0.0701,0.3363,2.1201,4.5107,7.2676
-0.1537,0.1279,0.2380,2.0913,4.8842,7.0114
-0.2326,0.0578,-0.0045,1.5083,4.6340,8.0349
-0.1138,0.2190,-0.0131,1.2450,4.0749,8.5114
-0.0461,0.1799,0.1839,0.3771,4.5957,8.1894
0.1026,0.1812,-0.0461,1.0451,4.8949,7.7919
0.1506,0.1511,-0.0997,0.8619,4.9297,6.7002
0.0232,0.2726,-0.1820,-0.0958,4.0917,6.7792
-0.0392,0.6646,-0.0807,-2.5833,2.8922,4.8902
-0.4279,1.5178,-0.0562,-5.2170,-0.4274,2.0387
-0.6960,1.1391,0.0509,-17.8500,-6.9659,0.4788
-3.0952,2.4349,4.0883,-20.3699,-9.8450,-3.2453
-3.8192,-1.4653,8.1399,-18.5012,-17.7255,-0.7494
-8.0456,0.5846,8.7312,39.2254,-35.1744,37.8344
1.5114,-1.8034,-0.7314,30.9726,-9.3003,22.5282
0.1588,1.7389,-3.4176,39.2254,-10.0509,4.8937
-0.0754,-1.5756,-8.7314,19.5678,-39.2266,-1.2677
0.1391,-1.6497,-8.7314,-39.2266,-39.2266,27.1742
-0.8420,0.6022,1.1791,-23.8618,-7.6878,11.5652
-0.6273,0.4916,1.6523,3.9421,2.1249,6.2525
-0.7674,0.5697,0.6195,8.1139,0.6249,10.4124
-0.1322,0.3014,-0.4381,5.3941,-1.1791,10.4603
0.0847,0.2012,-0.4354,0.1484,-1.3755,7.6662
-0.0967,0.1657,0.1119,0.2059,-1.6951,7.6100
-0.2132,0.1583,0.0765,1.3228,-1.3515,7.4891
-0.4000,0.2510,0.1500,2.4086,-0.9589,8.6838
-0.4032,0.2742,-0.1474,2.1141,-1.1480,11.3162
0.2380,0.1820,-0.0770,1.2079,-1.3838,16.8097
1.2311,0.3746,0.3243,1.9968,-1.1325,17.7434
2.5500,0.4274,-0.2134,7.1970,-2.1955,17.8979
3.3484,0.8252,-1.3163,2.7689,-1.4078,7.1982
2.3305,1.3635,-0.7506,-2.1189,0.6440,1.1313
1.6819,0.6083,-0.3675,-0.5974,1.9501,2.3571
0.8644,0.6273,-0.3856,-2.5821,1.8160,3.0023
0.3933,0.2507,0.4375,-2.6181,3.1987,2.4301
-0.1402,0.2699,0.6989,1.4533,3.9205,5.7473
-0.0807,-0.0075,0.1660,1.9094,4.2341,7.0162
-0.0051,-0.0767,-0.0549,-0.2765,4.1946,6.3147
-0.1860,0.0397,0.0677,-0.4513,4.6268,6.1998
-0.2939,0.0037,0.0632,0.2945,4.7250,7.8075
-0.1274,0.0626,-0.1668,-0.6225,4.4221,7.6998
-0.1676,0.2769,-0.0432,-2.3439,3.6583,7.0677
-0.0783,0.6267,-0.0128,-4.8279,1.0678,4.6579
-0.4418,0.9342,0.2097,-12.0237,-3.5793,1.5754
-0.7442,-0.0751,2.6047,-26.3817,-12.6845,-1.4676
-3.7217,0.8489,7.9720,-20.0311,-23.8474,-4.1013
-7.2249,1.4021,8.7312,21.5658,-39.2266,21.4688
0.7059,0.4159,-0.4530,39.2254,-14.6082,39.2254
-0.9006,0.3030,-0.0906,19.5666,-1.2486,6.8127
1.0834,0.3792,-6.1923,31.4263,-14.0157,4.5119
-0.7573,0.1164,-8.2006,4.9297,-18.7502,-3.2956
-2.1402,-2.0225,-8.7314,-6.5781,-25.3019,12.6857
-0.1234,0.3488,-2.3936,-39.2266,-16.0914,20.6895
-0.0306,0.5865,1.7360,-3.2561,-1.7789,10.5967
-0.0160,0.1892,1.2622,5.3271,0.9421,5.8622
-0.3400,0.2755,0.1700,5.8861,-0.3891,8.9807
-0.0093,0.2606,-0.3597,1.5323,-1.9285,9.3146
0.0450,0.4871,-0.0613,0.3603,-2.1428,9.3960
0.1447,0.2483,0.1863,-0.3819,-1.4162,8.9675
-0.0245,0.2910,0.5383,0.1329,-0.5962,9.6450
